Iso_code,Country,Region,Indicator,Category,Sex,Year,Unity,Value
FRA,France,Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",44.0587519723759
GBR_E_W,United Kingdom (England and Wales),Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",99.9022105914173
GBR_NI,United Kingdom (Northern Ireland),Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",77.6449917917392
GBR_S,United Kingdom (Scotland),Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",96.6514039830088
GRC,Greece,Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",1.71160877965021
GRD,Grenada,Americas,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",32.8304798174625
GTM,Guatemala,Americas,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",17.8989228361769
GUY,Guyana,Americas,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",2.29149321336093
HKG,"China, Hong Kong Special Administrative Region",Asia,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",14.6894596110033
HND,Honduras,Americas,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",1.48067212302854
HRV,Croatia,Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",5.86470087021105
IDN,Indonesia,Asia,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",1.48651923818188
IRL,Ireland,Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",36.73590709456
ISL,Iceland,Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",11.3331784465612
ISR,Israel,Asia,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",66.7889949048558
JAM,Jamaica,Americas,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",15.8615281479888
JOR,Jordan,Asia,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",9.78024001454703
KEN,Kenya,Africa,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",0.408381395552935
KGZ,Kyrgyzstan,Asia,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",0.0964088506538529
KNA,Saint Kitts and Nevis,Americas,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",23.0313435648332
LBN,Lebanon,Asia,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",0.470521887753979
LCA,Saint Lucia,Americas,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",39.3506026263716
LKA,Sri Lanka,Asia,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",3.70238050555334
LTU,Lithuania,Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",3.5812036181978
LVA,Latvia,Europe,Violent offences,Sexual violence: Sexual assault,Total,2018,"Rate per 100,000 population",6.87114434517736
